"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.469745000E-2,-7.733814120E-1,-6.874945164E-1,2.073269337E-1
6.483567900E-2,-7.329013944E-1,-3.664506972E-1,3.328948980E-3
8.510411600E-2,-8.900277615E-1,-1.629853398E-1,-8.881635964E-2
1.053725540E-1,-8.900277615E-1,1.331579592E-2,-2.436790615E-2
1.256410430E-1,-7.978824377E-1,-1.059937328E-1,3.049317189E-2
1.459095330E-1,-8.974846005E-1,-4.330296814E-1,7.044056058E-2
1.661780220E-1,-1.375122190E0,-9.831051826E-1,8.855003864E-2
1.864466160E-1,-1.898033500E0,-1.219460607E0,-2.170474641E-2
2.067151580E-1,-2.135054588E0,-1.110270977E0,-2.074600905E-1
2.269837000E-1,-2.294711113E0,-1.223721623E0,-4.737760127E-1
2.472522410E-1,-2.602572203E0,-1.571530223E0,-6.804371476E-1
2.675208350E-1,-2.745850086E0,-1.147022605E0,-7.580682635E-1
2.877893770E-1,-2.456631184E0,-4.900212884E-1,-6.623276472E-1
3.080580220E-1,-1.833052397E0,2.395511568E-1,-2.154495716E-1
3.283266160E-1,-1.377252698E0,5.117260218E-1,6.008086801E-1
3.487266160E-1,-1.368198037E0,5.303681493E-1,1.532648087E0
3.688638040E-1,-1.398025393E0,1.371660113E0,2.467816353E0
3.891323970E-1,-1.065263629E0,1.028778315E0,2.855439186E0
4.094009910E-1,-6.201165915E-1,-3.318296373E-1,2.579535961E0
4.296695850E-1,-5.700492263E-1,-1.226917386E0,2.465685844E0
4.500695850E-1,-3.532680571E-1,-2.516152620E0,2.269677401E0
4.702067720E-1,2.303632647E-1,-3.837745428E0,2.070472956E0
4.904753140E-1,6.020070910E-1,-3.356912136E0,1.760081887E0
5.107439080E-1,3.299654126E-1,-2.025199413E0,-3.944138587E-1
5.310124500E-1,7.846998572E-1,-1.213601589E0,-8.779103756E-1
5.514124500E-1,1.297491074E0,-2.348373652E0,-2.852243483E-1
5.715496370E-1,1.581250668E0,-3.052379847E0,-2.857569754E-1
5.918182310E-1,1.341699600E0,-2.880339622E0,-6.793718934E-1
6.120868250E-1,1.094025731E0,-2.071005583E0,-5.723128915E-1
6.323553660E-1,8.928241134E-1,-1.576856494E0,-4.535360038E-1
6.527553660E-1,9.695230722E-1,-1.702957034E0,-5.499423742E-1
6.728925540E-1,7.793735266E-1,-9.165261984E-1,-6.117276549E-1
6.931611470E-1,4.619249403E-1,-1.251684725E-1,-2.846917212E-1
7.134296890E-1,2.585927546E-1,1.106542572E-1,-4.940159991E-2
7.336982830E-1,2.884201407E-1,1.521995366E-1,5.339634046E-2
7.536141160E-1,4.338286221E-1,-1.635179669E-1,3.315633163E-2
7.740141160E-1,4.571312666E-1,-4.042675495E-1,-6.484792382E-2
7.944141160E-1,3.826959729E-1,-1.036368370E0,-1.521995366E-1
8.147748970E-1,3.613906801E-1,-1.525191188E0,-6.791055668E-3
8.350424500E-1,1.153147891E-1,-9.559409618E-1,1.748363972E-1
8.553107310E-1,-3.463438451E-1,-2.380864173E-1,5.992108025E-3
8.755791680E-1,-5.018723607E-1,-4.474107176E-2,-1.637842879E-2
8.958475020E-1,-3.735080659E-1,1.970737800E-2,-1.154479459E-1
9.161159390E-1,-1.460742801E-1,-1.358211190E-1,-1.978727281E-1
9.363844810E-1,9.853689000E-3,-4.894886315E-1,-3.534012139E-1
9.566529180E-1,2.580601275E-1,-3.824296594E-1,-5.845634341E-1
9.769214600E-1,3.869570196E-1,-5.170523524E-1,-4.711128473E-1
9.971899500E-1,3.347590864E-1,-1.218395233E0,-3.994738800E-4
1.017458491E0,4.970786572E-1,-1.753557086E0,3.282343447E-1
1.037726981E0,7.218492627E-1,-1.967675090E0,5.912213326E-1
1.058126981E0,8.337019682E-1,-2.301501989E0,1.167395830E0
1.078264064E0,8.986830115E-1,-2.879274368E0,1.465003848E0
1.098532658E0,1.010935187E0,-3.067293406E0,1.417200089E0
1.118801252E0,1.054610968E0,-2.829739809E0,1.421860695E0
1.139069793E0,1.163267851E0,-2.930939674E0,1.383111715E0
1.159338387E0,1.457280636E0,-3.009236574E0,1.275520086E0
1.179606929E0,1.483912230E0,-2.504434824E0,1.115730524E0
1.199875522E0,1.265533209E0,-1.745567679E0,1.065663099E0
1.220144064E0,1.034903646E0,-1.795634985E0,1.286705375E0
1.240412658E0,1.038099408E0,-2.392049551E0,1.482580662E0
1.260681147E0,1.192030072E0,-2.660895348E0,1.391101122E0
1.280949741E0,1.404017448E0,-2.193377733E0,8.920251131E-1
1.301218283E0,1.475390196E0,-1.819603443E0,5.049349666E-1
